VMetaFrameType.PROTO/drone/quat/w,VMetaFrameType.PROTO/drone/quat/x,VMetaFrameType.PROTO/drone/quat/y,VMetaFrameType.PROTO/drone/quat/z,VMetaFrameType.PROTO/drone/location/latitude,VMetaFrameType.PROTO/drone/location/longitude,VMetaFrameType.PROTO/drone/location/altitude_wgs84ellipsoid,VMetaFrameType.PROTO/drone/location/altitude_egm96amsl,VMetaFrameType.PROTO/drone/location/horizontal_accuracy,VMetaFrameType.PROTO/drone/location/vertical_accuracy,VMetaFrameType.PROTO/drone/location/sv_count,VMetaFrameType.PROTO/drone/ground_distance,VMetaFrameType.PROTO/drone/local_position/x,VMetaFrameType.PROTO/drone/local_position/y,VMetaFrameType.PROTO/drone/local_position/z,VMetaFrameType.PROTO/drone/speed/north,VMetaFrameType.PROTO/drone/speed/east,VMetaFrameType.PROTO/drone/speed/down,VMetaFrameType.PROTO/drone/battery_percentage,VMetaFrameType.PROTO/drone/animation_in_progress,VMetaFrameType.PROTO/drone/flying_state,VMetaFrameType.PROTO/drone/piloting_mode,VMetaFrameType.PROTO/camera/timestamp,VMetaFrameType.PROTO/camera/base_quat/w,VMetaFrameType.PROTO/camera/base_quat/x,VMetaFrameType.PROTO/camera/base_quat/y,VMetaFrameType.PROTO/camera/base_quat/z,VMetaFrameType.PROTO/camera/quat/w,VMetaFrameType.PROTO/camera/quat/x,VMetaFrameType.PROTO/camera/quat/y,VMetaFrameType.PROTO/camera/quat/z,VMetaFrameType.PROTO/camera/location/latitude,VMetaFrameType.PROTO/camera/location/longitude,VMetaFrameType.PROTO/camera/location/altitude_wgs84ellipsoid,VMetaFrameType.PROTO/camera/location/altitude_egm96amsl,VMetaFrameType.PROTO/camera/location/horizontal_accuracy,VMetaFrameType.PROTO/camera/location/vertical_accuracy,VMetaFrameType.PROTO/camera/location/sv_count,VMetaFrameType.PROTO/camera/principal_point/x,VMetaFrameType.PROTO/camera/principal_point/y,VMetaFrameType.PROTO/camera/exposure_time,VMetaFrameType.PROTO/camera/iso_gain,VMetaFrameType.PROTO/camera/awb_r_gain,VMetaFrameType.PROTO/camera/awb_b_gain,VMetaFrameType.PROTO/camera/hfov,VMetaFrameType.PROTO/camera/vfov
0.4116266965866089,-0.005966074764728546,-0.039488956332206726,-0.9104771614074707,48.87921630000008,2.368743700000114,49.4640007019043,3.075000047683716,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19700000,0.41129210591316223,0,0,-0.9115036129951477,0.4113982915878296,7.106321504579682e-7,-4.213326860735833e-7,-0.9114556908607483,48.87921531518609,2.3687419471713715,49.502235412597656,3.113237142562866,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4116266965866089,-0.005966074764728546,-0.039488956332206726,-0.9104771614074707,48.87921630000008,2.368743700000114,49.4640007019043,3.075000047683716,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19700000,0.41129210591316223,0,0,-0.9115036129951477,0.4113982915878296,7.106321504579682e-7,-4.213326860735833e-7,-0.9114556908607483,48.87921531518609,2.3687419471713715,49.502235412597656,3.113237142562866,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4116215109825134,-0.00595896877348423,-0.0394853837788105,-0.9104796051979065,48.87921630000008,2.368743700000114,49.4640007019043,3.075000047683716,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19733000,0.4112864136695862,0,0,-0.911506175994873,0.41136524081230164,0.0000024874930204532575,-0.000006683337232971098,-0.9114705920219421,48.87921531517456,2.368741947198269,49.50223922729492,3.1132395267486572,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4116215109825134,-0.00595896877348423,-0.0394853837788105,-0.9104796051979065,48.87921630000008,2.368743700000114,49.4640007019043,3.075000047683716,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19733000,0.4112864136695862,0,0,-0.911506175994873,0.41136524081230164,0.0000024874930204532575,-0.000006683337232971098,-0.9114705920219421,48.87921531517456,2.368741947198269,49.50223922729492,3.1132395267486572,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4116145968437195,-0.005955765023827553,-0.03949733451008797,-0.9104822874069214,48.87921630000008,2.368743700000114,49.4640007019043,3.075000047683716,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19767000,0.41127943992614746,0,0,-0.9115092754364014,0.411346435546875,-0.0000023652637537452392,0.000004416201136336895,-0.9114790558815002,48.87921531516089,2.3687419472121256,49.50223922729492,3.11323881149292,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4116145968437195,-0.005955765023827553,-0.03949733451008797,-0.9104822874069214,48.87921630000008,2.368743700000114,49.4640007019043,3.075000047683716,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19767000,0.41127943992614746,0,0,-0.9115092754364014,0.411346435546875,-0.0000023652637537452392,0.000004416201136336895,-0.9114790558815002,48.87921531516089,2.3687419472121256,49.50223922729492,3.11323881149292,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.41162461042404175,-0.0059452541172504425,-0.03949160873889923,-0.9104781150817871,48.87921620000023,2.3687434999999977,49.263999938964844,2.875,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19800000,0.411289781332016,0,0,-0.9115046262741089,0.41133901476860046,1.8531824252931983e-7,-4.791141918758512e-7,-0.9114824533462524,48.879215215189106,2.3687417471885683,49.302242279052734,2.9132416248321533,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.41162461042404175,-0.0059452541172504425,-0.03949160873889923,-0.9104781150817871,48.87921620000023,2.3687434999999977,49.263999938964844,2.875,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19800000,0.411289781332016,0,0,-0.9115046262741089,0.41133901476860046,1.8531824252931983e-7,-4.791141918758512e-7,-0.9114824533462524,48.879215215189106,2.3687417471885683,49.302242279052734,2.9132416248321533,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.41162624955177307,-0.0059425244107842445,-0.03951042890548706,-0.910476565361023,48.87921620000023,2.3687434999999977,49.263999938964844,2.875,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19833000,0.4112951159477234,0,0,-0.9115022420883179,0.4113425016403198,-6.734643420713837e-7,6.677470310023637e-7,-0.9114808440208435,48.87921521520733,2.368741747155965,49.30223846435547,2.9132397174835205,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.41162624955177307,-0.0059425244107842445,-0.03951042890548706,-0.910476565361023,48.87921620000023,2.3687434999999977,49.263999938964844,2.875,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19833000,0.4112951159477234,0,0,-0.9115022420883179,0.4113425016403198,-6.734643420713837e-7,6.677470310023637e-7,-0.9114808440208435,48.87921521520733,2.368741747155965,49.30223846435547,2.9132397174835205,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4116276502609253,-0.005966076627373695,-0.039486970752477646,-0.9104767441749573,48.87921620000023,2.3687434999999977,49.263999938964844,2.875,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19867000,0.41129249334335327,0,0,-0.9115034341812134,0.41134917736053467,0.000003404704330023378,-0.000006569898232555715,-0.9114778637886047,48.87921521518428,2.368741747175527,49.30223846435547,2.9132373332977295,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4116276502609253,-0.005966076627373695,-0.039486970752477646,-0.9104767441749573,48.87921620000023,2.3687434999999977,49.263999938964844,2.875,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19867000,0.41129249334335327,0,0,-0.9115034341812134,0.41134917736053467,0.000003404704330023378,-0.000006569898232555715,-0.9114778637886047,48.87921521518428,2.368741747175527,49.30223846435547,2.9132373332977295,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.41163501143455505,-0.00596927385777235,-0.0394710935652256,-0.9104740619659424,48.87921620000023,2.3687434999999977,49.263999938964844,2.875,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19900000,0.41130009293556213,0,0,-0.9114999771118164,0.4113486111164093,9.553136237627768e-8,-3.1514139209321e-7,-0.9114781022071838,48.87921521519473,2.3687417471665615,49.30223846435547,2.913238286972046,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.41163501143455505,-0.00596927385777235,-0.0394710935652256,-0.9104740619659424,48.87921620000023,2.3687434999999977,49.263999938964844,2.875,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19900000,0.41130009293556213,0,0,-0.9114999771118164,0.4113486111164093,9.553136237627768e-8,-3.1514139209321e-7,-0.9114781022071838,48.87921521519473,2.3687417471665615,49.30223846435547,2.913238286972046,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.41163474321365356,-0.0059614237397909164,-0.03946636989712715,-0.910474419593811,48.87921620000023,2.3687434999999977,49.263999938964844,2.875,0.7990306615829468,0.800000011920929,20,0,0,0,0,0,0,0,100,false,FS_TAKINGOFF,PM_UNKNOWN,19933000,0.4113096594810486,0,0,-0.9114956855773926,0.41134926676750183,-0.00002082254104607273,0.000041219704144168645,-0.91147780418396,48.879215215208404,2.368741747158003,49.30223846435547,2.9132401943206787,0.7990306615829468,0.800000011920929,20,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
